transaction_id,user_id,account_id,category_id,transaction_date,amount,running_balance,transaction_type,merchant_name,description
7847b4e8-3d8d-4de1-aad0-d5fff7426cc3,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,352e3807-c4b8-4f2f-b4a0-11f0a676a889,2025-01-21,490,224970.13,expense,Reliance Fresh,Grocery shopping
e3ee0afc-8483-4fff-b3a3-213e3f9b35c4,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,352e3807-c4b8-4f2f-b4a0-11f0a676a889,2025-01-22,160,224810.13,expense,D-Mart,Weekly provisions
a9fdff86-75e5-4a29-9931-5df0ad9b64bb,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,afb11444-5eb7-49e4-adb0-6e90808b3f69,2025-01-24,160,224650.13,expense,Axis Bank,Processing fee
9186cbbf-ffe8-4601-8847-3b2062a35851,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,52f50416-8d6b-4f79-aa1e-87189fe727cf,2025-01-25,310,224340.13,expense,Purplle,Beauty essentials
5668bf28-9a3b-44b5-b1f1-8f83fabba6a4,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,248ccf02-2fad-4a57-8831-52e79f698e4c,2025-01-25,95,224245.13,expense,BMTC,Daily commute
da087411-911c-427b-b66a-011e10364bb0,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,352e3807-c4b8-4f2f-b4a0-11f0a676a889,2025-01-25,1900,222345.13,expense,Nature Basket,Grocery shopping
ed10cc30-aa62-4696-bd23-3a0160ee799e,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,43dc3332-707c-42c3-b0d9-0f067489a82d,2025-01-29,110,222235.13,expense,Essar Oil,Fuel refill
79f726de-383c-4fca-a68f-404fa53f344c,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,352e3807-c4b8-4f2f-b4a0-11f0a676a889,2025-01-31,120,222115.13,expense,Reliance Fresh,Grocery shopping
de507318-85ec-45ee-bff0-00466d630730,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,482d3ee1-01c6-4f27-880c-5c2e86ff4326,2025-01-31,3000,219115.13,expense,1mg,Lab tests
39824965-7b56-4c4f-9c7a-cd84f8d751d2,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,0d3983fc-2dc6-40e8-898b-3e446f9ffcb2,2025-02-02,55500,274615.13,income,Payroll NEFT,Monthly salary credit
ad81ee9f-7f85-4c02-9872-900dee69be7a,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,489f5d0e-1a15-4527-bbe0-a4d15d125f35,2025-02-05,230,274385.13,expense,PetSutra,Vet visit
1573315c-21d3-4d3c-9cb4-1f1a8f6d3bdd,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,3e870dc4-9bcb-4d85-a0ed-817b2217e50b,2025-02-06,4100,270285.13,expense,SBI Loan,Home loan EMI
05832d08-5b4c-4750-8f6e-9352450a3c1c,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,773ee99e-f4ff-4162-87c7-19387a9ebb97,2025-02-07,55,270230.13,expense,Barbeque Nation,Weekend dining
45ad2b03-624f-480b-885c-0f59b84140ff,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,f89d39f0-2919-467d-9eae-73947cd92572,2025-02-07,2300,267930.13,expense,KFC,Evening snack
7094d1e5-91e4-4162-9b60-17814386aec4,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,482d3ee1-01c6-4f27-880c-5c2e86ff4326,2025-02-07,220,267710.13,expense,Apollo Pharmacy,Medicine purchase
cccc2714-8df8-4c77-a080-41f6bdaac322,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,1936a4f4-2484-487e-9de0-bd4773f631e7,2025-02-08,330,267380.13,expense,Jio,Mobile recharge
28f8c916-6e0d-4a69-b81b-5d841c75556f,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,2240f66e-6ba1-4bb3-9578-9f6dd6e71363,2025-02-08,310,267070.13,expense,Mahanagar Gas,Monthly gas bill
1fb6fc2a-27c2-42e0-b520-2d0d2a6822d9,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,c1794d38-04bb-436c-a349-b7efa2949d59,2025-02-08,20,267050.13,expense,Spotify,Monthly subscription
b6ea0349-56d9-4eb8-8d23-c7ffadafb41d,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,02b93640-5ea9-4023-9ca5-12aaa253ea5b,2025-02-09,900,266150.13,expense,Jio Fiber,Monthly broadband bill
b4a8e33f-a485-4762-a975-dff9633c40b6,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,52f50416-8d6b-4f79-aa1e-87189fe727cf,2025-02-11,190,265960.13,expense,Lotus Herbals,Beauty essentials
4b947836-af07-467c-b2ce-c720cd28e7f2,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,a9ffe6eb-4506-488f-8aae-77f81d637f71,2025-02-11,440,265520.13,expense,Myntra,New outfit
18fefc2a-b5bc-44c4-b03b-dbbe32d24679,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,4e6141b4-8b08-4a48-92e3-00a3aed708d1,2025-02-12,360,265160.13,expense,Adani Electricity,Monthly electricity bill
7073938a-4e21-438b-a6ac-6c88bf3693e2,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,489f5d0e-1a15-4527-bbe0-a4d15d125f35,2025-02-12,200,264960.13,expense,Heads Up For Tails,Vet visit
849897eb-18e7-4666-bb43-9e539e149649,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,c1794d38-04bb-436c-a349-b7efa2949d59,2025-02-16,150,264810.13,expense,YouTube Premium,Monthly subscription
bbd91b7a-f7d9-4944-8c58-62a269823540,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,06112ebb-b73c-40a0-aaba-87c783f69c60,2025-02-17,240,264570.13,expense,Hobby Hub,Art materials
8443dfdb-f742-4809-906c-4c5bbf7f376c,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,197c9f3f-79b3-4a17-b0c4-57701d9daa96,2025-02-17,1900,262670.13,expense,FITTERNITY,Fitness classes
597d9967-9812-4383-8531-985ebf8a4d86,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,948ffb81-b520-4b5d-99fe-0e30b14ff505,2025-02-17,270,262400.13,expense,Kindle,Kindle ebook
7f28ffd8-5677-441b-adee-905afea4c4de,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,f89d39f0-2919-467d-9eae-73947cd92572,2025-02-18,240,262160.13,expense,KFC,Weekend treat
cb9b0278-2103-4c6d-b88e-ba61a189a117,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,43dc3332-707c-42c3-b0d9-0f067489a82d,2025-02-21,2500,259660.13,expense,HPCL,Petrol
5d1aaae3-f389-4f63-a314-81ccac1d63c2,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,489f5d0e-1a15-4527-bbe0-a4d15d125f35,2025-02-21,30,259630.13,expense,PawsIndia,Pet grooming
f90d04c5-5fb8-4314-9752-9241ff347649,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,06112ebb-b73c-40a0-aaba-87c783f69c60,2025-02-22,280,259350.13,expense,Hobby Hub,Hobby supplies
06238fae-0df0-4ea6-8c09-3a262ec5820a,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,773ee99e-f4ff-4162-87c7-19387a9ebb97,2025-02-22,50,259300.13,expense,Mainland China,Weekend dining
b46348da-a964-4c5e-b57c-f58287dd21b7,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,4729190a-fada-4044-9d59-ee1f814b427c,2025-02-23,120,259420.13,income,Zerodha,Interest credited
a684a355-d092-45af-8d55-5f93c01ee6d2,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,352e3807-c4b8-4f2f-b4a0-11f0a676a889,2025-02-25,180,259240.13,expense,BigBasket,Grocery shopping
b767692c-fa6b-4c34-8747-8ad6eae628ab,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,43dc3332-707c-42c3-b0d9-0f067489a82d,2025-02-25,410,258830.13,expense,Indian Oil,Petrol
15147ac7-bd75-4da4-a5eb-98aec669957f,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,1936a4f4-2484-487e-9de0-bd4773f631e7,2025-02-26,40,258790.13,expense,BSNL,Prepaid top-up
f92d5be0-bf13-4a82-8a40-db506e34498f,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,352e3807-c4b8-4f2f-b4a0-11f0a676a889,2025-02-26,35,258755.13,expense,D-Mart,Grocery shopping
ce568e2f-480b-474a-9fbc-e1dd0c84c781,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,f9695d76-897b-4d1d-b699-30bdb8c3bd63,2025-02-27,100,258655.13,expense,Uber,Evening cab
aeca993b-4e67-4553-8a79-4bc145ddd1e2,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,248ccf02-2fad-4a57-8831-52e79f698e4c,2025-02-28,240,258415.13,expense,BEST Buses,Bus pass top-up
5584ab29-2d96-419c-a2d5-7fb3479690b4,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,c1794d38-04bb-436c-a349-b7efa2949d59,2025-03-01,180,258235.13,expense,YouTube Premium,Monthly subscription
cae06cca-afe6-4d64-9b9c-1c1bba284962,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,a0f82fa6-1252-4e6c-8a29-a1761d72d10c,2025-03-01,310,257925.13,expense,IRCTC,Weekend trip
a6dddd17-adc4-4dbd-b01e-5c8de7f76be3,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,aea49b50-348f-446b-9a35-c970ed3e3a8a,2025-03-02,8300,249625.13,expense,Landlord NEFT,Monthly rent payment
add3afd5-6360-4560-8beb-93cfbaf829c8,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,24e016a3-fafe-4519-8295-2f5f87ed7005,2025-03-02,130,249495.13,expense,Blue Tokai,Coffee with friends
d6b26f6c-9d27-402c-ae44-c6cd372b9977,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,24e016a3-fafe-4519-8295-2f5f87ed7005,2025-03-03,190,249305.13,expense,Barista,Coffee with friends
b6399822-4146-4289-8a7a-d7dff1fb5e59,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,773ee99e-f4ff-4162-87c7-19387a9ebb97,2025-03-03,240,249065.13,expense,Truffles,Weekend dining
3917ed0b-f44b-4bd9-963f-7eb5ad76f6cd,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,248ccf02-2fad-4a57-8831-52e79f698e4c,2025-03-03,10,249055.13,expense,BEST Buses,Bus pass top-up
35b04f6d-548c-42ce-b96d-4f3fcd66d918,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,1936a4f4-2484-487e-9de0-bd4773f631e7,2025-03-04,600,248455.13,expense,Jio,Mobile recharge
b99559ae-967f-4d05-b4fe-474695f23a7d,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,0d3983fc-2dc6-40e8-898b-3e446f9ffcb2,2025-03-05,56000,304455.13,income,Employer NEFT,Monthly salary credit
90e7516d-9575-434d-a6e0-10116bcbcf28,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,a0f82fa6-1252-4e6c-8a29-a1761d72d10c,2025-03-05,20,304435.13,expense,IRCTC,Weekend trip
58f7b7d0-8363-422d-a532-bc38b5895746,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,a9ffe6eb-4506-488f-8aae-77f81d637f71,2025-03-06,1100,303335.13,expense,AJIO,Work clothes
7e5134fd-57bd-4fb5-bcc4-7db5dd0c42ed,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,02b93640-5ea9-4023-9ca5-12aaa253ea5b,2025-03-07,950,302385.13,expense,ACT Fibernet,Monthly broadband bill
ea0b60d9-0ac8-4d4f-8df5-3b6174236403,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,773ee99e-f4ff-4162-87c7-19387a9ebb97,2025-03-07,95,302290.13,expense,Social,Weekend dining
85e7b9e4-0978-4f61-a8c1-3984229cc579,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,2240f66e-6ba1-4bb3-9578-9f6dd6e71363,2025-03-08,350,301940.13,expense,IGL,Monthly gas bill
457249c4-c7c6-48e0-a661-640f5e930387,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,08661166-7a9f-4744-8d50-d84bca0b6ebc,2025-03-08,180,301760.13,expense,Decathlon,Running shoes
0dca57bd-e368-4489-a598-80880cf78172,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,4e6141b4-8b08-4a48-92e3-00a3aed708d1,2025-03-09,1850,299910.13,expense,BSES Rajdhani,Monthly electricity bill
5c2d6793-e60a-40bb-a3b9-05b131379e71,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,f9695d76-897b-4d1d-b699-30bdb8c3bd63,2025-03-09,220,299690.13,expense,BluSmart,Evening cab
765ea42e-6975-46bd-baa7-095b908b7a7c,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,3a69e27b-2712-47a5-a445-c5d7a978f8c9,2025-03-12,250,299440.13,expense,Staples,Notebooks and pens
2400e40d-89bb-46ce-92d6-adf6f2800420,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,c1794d38-04bb-436c-a349-b7efa2949d59,2025-03-12,230,299210.13,expense,Spotify,Streaming renewal
b33d8f36-70be-4cf2-89f1-5d9d45d6824a,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,2240f66e-6ba1-4bb3-9578-9f6dd6e71363,2025-03-12,150,299060.13,expense,Atria Gas,Monthly utility
644e1e19-15db-4435-a68c-b175f10c7cc7,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,24e016a3-fafe-4519-8295-2f5f87ed7005,2025-03-12,420,298640.13,expense,Café Coffee Day,Coffee with friends
44e9106e-ccb5-4a06-b68f-7e8dc85da493,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,773ee99e-f4ff-4162-87c7-19387a9ebb97,2025-03-14,450,298190.13,expense,Mainland China,Dinner with family
b3954d44-83c6-4cdf-8af5-dd284972d340,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,aa200b24-ef0e-410d-9a5e-5cd5e6eb5584,2025-03-15,310,297880.13,expense,Local Plumber,AC servicing
1441fb66-e414-480b-9bf7-008b55b082a2,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,773ee99e-f4ff-4162-87c7-19387a9ebb97,2025-03-16,320,297560.13,expense,Mainland China,Weekend dining
90fb88d7-c622-4b85-8819-b6672f5c8bf6,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,76b12465-5eec-4e07-98cb-43137e404dcd,2025-03-18,100,297460.13,expense,Udemy,Online course
2837f145-e0de-49e2-afb4-29644a52af87,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,4729190a-fada-4044-9d59-ee1f814b427c,2025-03-18,1100,298560.13,income,SBI Bank,FD interest
036c9807-dcdb-44e8-8e8a-5efe44189610,0d3c63a6-9cfe-4228-8afa-ea6a26c13cb8,4c0315f4-0fbb-44a3-8e72-f4e7e2b96c4c,248ccf02-2fad-4a57-8831-52e79f698e4c,2025-03-19,300,298260.13,expense,BMTC,Metro card recharge
